日付時刻,MACアドレス,ユーザーネーム,赤色情報,黄色情報,緑色情報,青色情報,白色情報,ブザー情報,WDT監視情報
2019/12/18 13:20:37,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,0,0,0,0,9
2019/12/18 13:20:38,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,1,0,0,0,9
2019/12/18 13:20:40,743A65FFFE4A54EA,743A65FFFE4A54EA,2,0,0,0,2,0,9
2019/12/18 13:20:41,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:20:41,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,0,0,0,0,9
2019/12/18 13:20:44,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:20:51,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:20:51,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:21:08,743A65FFFE4A5501,743A65FFFE4A5501,0,1,1,0,0,0,9
2019/12/18 13:21:08,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 13:21:11,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 13:21:11,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 13:21:17,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:21:18,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,2,0,0,0,9
2019/12/18 13:21:20,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,0,0,0,0,9
2019/12/18 13:21:23,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,1,0,0,0,9
2019/12/18 13:21:27,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,0,0,0,0,9
2019/12/18 13:21:29,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 13:21:30,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,1,0,1,0,9
2019/12/18 13:21:30,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,0,0,1,0,9
2019/12/18 13:21:36,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 13:21:40,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:21:46,743A65FFFE4A550E,743A65FFFE4A550E,0,0,0,0,0,0,9
2019/12/18 13:21:47,743A65FFFE4A54EA,743A65FFFE4A54EA,0,0,1,0,0,0,9
2019/12/18 13:21:48,743A65FFFE4A5511,743A65FFFE4A5511,0,1,0,0,0,0,9
2019/12/18 13:21:52,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:21:52,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:21:54,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:21:56,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 13:21:56,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 13:21:56,743A65FFFE4A5511,743A65FFFE4A5511,0,0,0,0,0,0,9
2019/12/18 13:22:00,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:22:12,743A65FFFE4A5573,743A65FFFE4A5573,0,1,0,0,0,0,9
2019/12/18 13:22:16,743A65FFFE4A54EE,743A65FFFE4A54EE,0,2,1,0,0,0,9
2019/12/18 13:22:16,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 13:22:16,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 13:22:17,743A65FFFE4A54EE,743A65FFFE4A54EE,0,2,0,0,0,0,9
2019/12/18 13:22:17,743A65FFFE4A54EE,743A65FFFE4A54EE,0,0,0,0,0,0,9
2019/12/18 13:22:22,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 13:22:25,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:22:28,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 13:22:28,743A65FFFE4A5573,743A65FFFE4A5573,0,0,0,0,0,0,9
2019/12/18 13:22:28,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:22:31,743A65FFFE4A5550,743A65FFFE4A5550,0,1,1,0,0,0,9
2019/12/18 13:22:31,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 13:22:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:22:38,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:22:51,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 13:22:53,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:22:58,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:23:03,743A65FFFE4A54EE,743A65FFFE4A54EE,0,0,1,0,0,0,9
2019/12/18 13:23:05,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:23:11,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:23:11,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:23:22,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:23:22,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:23:31,743A65FFFE4A556D,743A65FFFE4A556D,0,0,0,0,0,0,9
2019/12/18 13:23:32,743A65FFFE4A556D,743A65FFFE4A556D,0,0,1,0,0,0,9
2019/12/18 13:23:33,743A65FFFE4A5569,743A65FFFE4A5569,0,1,1,0,0,0,9
2019/12/18 13:23:33,743A65FFFE4A5569,743A65FFFE4A5569,0,1,0,0,0,0,9
2019/12/18 13:23:33,743A65FFFE4A550E,743A65FFFE4A550E,0,0,0,0,0,0,9
2019/12/18 13:23:33,743A65FFFE4A550E,743A65FFFE4A550E,1,0,0,0,0,0,9
2019/12/18 13:23:34,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:23:55,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:23:55,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:23:58,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:23:59,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 13:23:59,743A65FFFE4A5550,743A65FFFE4A5550,0,0,1,0,0,0,9
2019/12/18 13:24:01,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:24:05,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 13:24:06,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:24:06,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:24:17,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 13:24:22,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:24:27,743A65FFFE4A5511,743A65FFFE4A5511,0,0,1,0,0,0,9
2019/12/18 13:24:31,743A65FFFE4A5569,743A65FFFE4A5569,0,0,0,0,0,0,9
2019/12/18 13:24:32,743A65FFFE4A5569,743A65FFFE4A5569,0,0,1,0,0,0,9
2019/12/18 13:24:39,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:24:39,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:24:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:24:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:25:06,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,2,0,0,0,9
2019/12/18 13:25:07,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,2,0,0,0,9
2019/12/18 13:25:08,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 13:25:11,743A65FFFE4A550E,743A65FFFE4A550E,0,0,0,0,0,0,9
2019/12/18 13:25:23,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:25:23,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:25:30,743A65FFFE4A5510,743A65FFFE4A5510,0,2,1,0,0,0,9
2019/12/18 13:25:31,743A65FFFE4A5510,743A65FFFE4A5510,0,2,0,0,0,0,9
2019/12/18 13:25:32,743A65FFFE4A5510,743A65FFFE4A5510,0,0,0,0,0,0,9
2019/12/18 13:25:34,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:25:34,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:25:39,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 13:25:39,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 13:25:43,743A65FFFE4A5571,743A65FFFE4A5571,0,2,1,0,0,0,9
2019/12/18 13:25:44,743A65FFFE4A5571,743A65FFFE4A5571,0,2,0,0,0,0,9
2019/12/18 13:25:44,743A65FFFE4A5573,743A65FFFE4A5573,0,0,1,0,0,0,9
2019/12/18 13:25:45,743A65FFFE4A5571,743A65FFFE4A5571,0,0,0,0,0,0,9
2019/12/18 13:25:59,743A65FFFE4A556B,743A65FFFE4A556B,0,1,1,0,0,0,9
2019/12/18 13:25:59,743A65FFFE4A556B,743A65FFFE4A556B,0,1,0,0,0,0,9
2019/12/18 13:26:03,743A65FFFE4A556B,743A65FFFE4A556B,0,0,0,0,0,0,9
2019/12/18 13:26:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:26:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:26:08,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,0,0,0,0,9
2019/12/18 13:26:08,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,1,0,0,0,9
2019/12/18 13:26:14,743A65FFFE4A5506,743A65FFFE4A5506,0,2,1,0,0,0,9
2019/12/18 13:26:15,743A65FFFE4A5506,743A65FFFE4A5506,0,2,0,0,0,0,9
2019/12/18 13:26:16,743A65FFFE4A5506,743A65FFFE4A5506,0,0,0,0,0,0,9
2019/12/18 13:26:18,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:26:18,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:26:26,743A65FFFE4A5571,743A65FFFE4A5571,0,0,1,0,0,0,9
2019/12/18 13:26:34,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:26:42,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:26:46,743A65FFFE4A5510,743A65FFFE4A5510,0,0,1,0,0,0,9
2019/12/18 13:26:48,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:26:51,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:26:53,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:26:54,743A65FFFE4A550F,743A65FFFE4A550F,0,1,0,0,0,0,9
2019/12/18 13:27:08,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 13:27:08,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 13:27:09,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:27:11,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,2,0,0,0,9
2019/12/18 13:27:13,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:27:17,743A65FFFE4A556B,743A65FFFE4A556B,0,0,2,0,0,0,9
2019/12/18 13:27:18,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:27:19,743A65FFFE4A556B,743A65FFFE4A556B,0,0,0,0,0,0,9
2019/12/18 13:27:24,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:27:31,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:27:37,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:27:44,743A65FFFE4A5548,743A65FFFE4A5548,0,2,1,0,0,0,9
2019/12/18 13:27:45,743A65FFFE4A5548,743A65FFFE4A5548,0,2,0,0,0,0,9
2019/12/18 13:27:48,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 13:27:55,743A65FFFE4A5548,743A65FFFE4A5548,0,0,0,0,0,0,9
2019/12/18 13:27:56,743A65FFFE4A5577,743A65FFFE4A5577,0,2,1,0,0,0,9
2019/12/18 13:27:57,743A65FFFE4A5577,743A65FFFE4A5577,0,2,0,0,0,0,9
2019/12/18 13:27:58,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 13:27:58,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 13:27:58,743A65FFFE4A5577,743A65FFFE4A5577,0,0,0,0,0,0,9
2019/12/18 13:28:00,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,0,0,1,0,9
2019/12/18 13:28:01,743A65FFFE4A5572,743A65FFFE4A5572,0,1,1,0,0,0,9
2019/12/18 13:28:01,743A65FFFE4A5572,743A65FFFE4A5572,0,1,0,0,0,0,9
2019/12/18 13:28:02,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:28:02,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:28:09,743A65FFFE4A5578,743A65FFFE4A5578,0,1,1,0,1,0,9
2019/12/18 13:28:09,743A65FFFE4A5578,743A65FFFE4A5578,0,1,0,0,1,0,9
2019/12/18 13:28:12,743A65FFFE4A5572,743A65FFFE4A5572,0,0,0,0,0,0,9
2019/12/18 13:28:13,743A65FFFE4A556B,743A65FFFE4A556B,0,0,1,0,0,0,9
2019/12/18 13:28:15,743A65FFFE4A556A,743A65FFFE4A556A,0,0,1,0,0,0,9
2019/12/18 13:28:21,743A65FFFE4A5506,743A65FFFE4A5506,0,0,1,0,0,0,9
2019/12/18 13:28:27,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 13:28:27,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 13:28:34,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:28:37,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 13:28:45,743A65FFFE4A54EB,743A65FFFE4A54EB,0,1,1,0,0,0,9
2019/12/18 13:28:45,743A65FFFE4A54EB,743A65FFFE4A54EB,0,1,0,0,0,0,9
2019/12/18 13:28:46,743A65FFFE4A5550,743A65FFFE4A5550,0,1,1,0,0,0,9
2019/12/18 13:28:46,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 13:28:48,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 13:28:48,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 13:28:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:28:50,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:28:57,743A65FFFE4A5577,743A65FFFE4A5577,0,0,1,0,0,0,9
2019/12/18 13:29:01,743A65FFFE4A5548,743A65FFFE4A5548,0,0,1,0,0,0,9
2019/12/18 13:29:01,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:29:04,743A65FFFE4A5572,743A65FFFE4A5572,0,0,1,0,0,0,9
2019/12/18 13:29:05,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:29:08,743A65FFFE4A5578,743A65FFFE4A5578,0,0,0,0,0,0,9
2019/12/18 13:29:09,743A65FFFE4A5578,743A65FFFE4A5578,0,0,1,0,0,0,9
2019/12/18 13:29:23,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:29:23,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:29:33,743A65FFFE4A5549,743A65FFFE4A5549,0,1,0,0,0,0,9
2019/12/18 13:29:34,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:29:35,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:30:02,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,0,0,0,0,9
2019/12/18 13:30:03,743A65FFFE4A54EB,743A65FFFE4A54EB,0,0,1,0,0,0,9
2019/12/18 13:30:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:30:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:30:11,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,1,0,0,0,9
2019/12/18 13:30:11,743A65FFFE4A54E9,743A65FFFE4A54E9,0,1,0,0,0,0,9
2019/12/18 13:30:14,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 13:30:15,743A65FFFE4A556D,743A65FFFE4A556D,0,1,0,0,0,0,9
2019/12/18 13:30:15,743A65FFFE4A5569,743A65FFFE4A5569,0,1,1,0,0,0,9
2019/12/18 13:30:15,743A65FFFE4A5569,743A65FFFE4A5569,0,1,0,0,0,0,9
2019/12/18 13:30:16,743A65FFFE4A550F,743A65FFFE4A550F,0,0,0,0,0,0,9
2019/12/18 13:30:18,743A65FFFE4A5547,743A65FFFE4A5547,0,2,1,0,0,0,9
2019/12/18 13:30:18,743A65FFFE4A5547,743A65FFFE4A5547,0,2,0,0,0,0,9
2019/12/18 13:30:20,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:30:20,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:30:21,743A65FFFE4A550F,743A65FFFE4A550F,0,0,1,0,0,0,9
2019/12/18 13:30:21,743A65FFFE4A5550,743A65FFFE4A5550,0,0,0,0,0,0,9
2019/12/18 13:30:21,743A65FFFE4A5550,743A65FFFE4A5550,0,0,1,0,0,0,9
2019/12/18 13:30:22,743A65FFFE4A5547,743A65FFFE4A5547,0,0,0,0,0,0,9
2019/12/18 13:30:37,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 13:30:53,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:30:53,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:31:04,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:31:05,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:31:15,743A65FFFE4A5569,743A65FFFE4A5569,0,0,0,0,0,0,9
2019/12/18 13:31:15,743A65FFFE4A5569,743A65FFFE4A5569,0,0,1,0,0,0,9
2019/12/18 13:31:37,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:31:38,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:31:46,743A65FFFE4A5547,743A65FFFE4A5547,0,0,1,0,0,0,9
2019/12/18 13:31:49,743A65FFFE4A5549,743A65FFFE4A5549,0,0,0,0,0,0,9
2019/12/18 13:31:49,743A65FFFE4A5549,743A65FFFE4A5549,0,0,1,0,0,0,9
2019/12/18 13:31:51,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:31:51,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:32:04,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 13:32:04,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 13:32:19,743A65FFFE4A5511,743A65FFFE4A5511,0,2,1,0,0,0,9
2019/12/18 13:32:20,743A65FFFE4A5511,743A65FFFE4A5511,0,2,0,0,0,0,9
2019/12/18 13:32:20,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,0,0,0,0,9
2019/12/18 13:32:21,743A65FFFE4A54E9,743A65FFFE4A54E9,0,0,1,0,0,0,9
2019/12/18 13:32:21,743A65FFFE4A5511,743A65FFFE4A5511,0,0,0,0,0,0,9
2019/12/18 13:32:24,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:32:24,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:32:34,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:32:34,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:32:47,743A65FFFE4A54E4,743A65FFFE4A54E4,0,2,1,0,0,0,9
2019/12/18 13:32:48,743A65FFFE4A54E4,743A65FFFE4A54E4,0,2,0,0,0,0,9
2019/12/18 13:32:49,743A65FFFE4A54E4,743A65FFFE4A54E4,0,0,0,0,0,0,9
2019/12/18 13:32:50,743A65FFFE4A5558,743A65FFFE4A5558,0,1,1,0,1,0,9
2019/12/18 13:32:50,743A65FFFE4A5558,743A65FFFE4A5558,0,1,0,0,1,0,9
2019/12/18 13:33:04,743A65FFFE4A550E,743A65FFFE4A550E,0,0,1,0,0,0,9
2019/12/18 13:33:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:33:07,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:33:16,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:33:19,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:33:23,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:33:27,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:33:33,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:33:39,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:33:43,743A65FFFE4A5558,743A65FFFE4A5558,0,0,0,0,0,0,9
2019/12/18 13:33:43,743A65FFFE4A5558,743A65FFFE4A5558,0,0,1,0,0,0,9
2019/12/18 13:33:44,743A65FFFE4A14AA,743A65FFFE4A14AA,0,0,0,0,0,0,9
2019/12/18 13:33:45,743A65FFFE4A54E4,743A65FFFE4A54E4,0,0,1,0,0,0,9
2019/12/18 13:34:02,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:34:03,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:34:13,743A65FFFE4A5501,743A65FFFE4A5501,0,1,1,0,0,0,9
2019/12/18 13:34:13,743A65FFFE4A5501,743A65FFFE4A5501,0,1,0,0,0,0,9
2019/12/18 13:34:20,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,1,0,1,0,9
2019/12/18 13:34:20,743A65FFFE4A54E3,743A65FFFE4A54E3,0,1,0,0,1,0,9
2019/12/18 13:34:26,743A65FFFE4A556E,743A65FFFE4A556E,0,1,1,0,0,0,9
2019/12/18 13:34:26,743A65FFFE4A556E,743A65FFFE4A556E,0,1,0,0,0,0,9
2019/12/18 13:34:26,743A65FFFE4A556D,743A65FFFE4A556D,0,0,0,0,0,0,9
2019/12/18 13:34:26,743A65FFFE4A556D,743A65FFFE4A556D,0,0,1,0,0,0,9
2019/12/18 13:34:35,743A65FFFE4A5505,743A65FFFE4A5505,0,2,1,0,0,0,9
2019/12/18 13:34:35,743A65FFFE4A5574,743A65FFFE4A5574,0,1,1,0,0,0,9
2019/12/18 13:34:35,743A65FFFE4A5511,743A65FFFE4A5511,0,0,1,0,0,0,9
2019/12/18 13:34:35,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:34:36,743A65FFFE4A5505,743A65FFFE4A5505,0,2,0,0,0,0,9
2019/12/18 13:34:37,743A65FFFE4A5505,743A65FFFE4A5505,0,0,0,0,0,0,9
2019/12/18 13:34:42,743A65FFFE4A14AA,743A65FFFE4A14AA,0,1,0,0,0,0,9
2019/12/18 13:34:47,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:34:47,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:34:47,743A65FFFE4A5501,743A65FFFE4A5501,0,0,0,0,0,0,9
2019/12/18 13:34:47,743A65FFFE4A5501,743A65FFFE4A5501,0,0,1,0,0,0,9
2019/12/18 13:35:01,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,1,0,0,0,9
2019/12/18 13:35:08,743A65FFFE4A5550,743A65FFFE4A5550,0,1,1,0,0,0,9
2019/12/18 13:35:08,743A65FFFE4A5550,743A65FFFE4A5550,0,1,0,0,0,0,9
2019/12/18 13:35:08,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,2,0,0,0,9
2019/12/18 13:35:11,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:35:19,743A65FFFE4A5574,743A65FFFE4A5574,0,1,0,0,0,0,9
2019/12/18 13:35:20,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,0,0,0,0,9
2019/12/18 13:35:20,743A65FFFE4A54E3,743A65FFFE4A54E3,0,0,1,0,0,0,9
2019/12/18 13:35:30,743A65FFFE4A5574,743A65FFFE4A5574,0,0,0,0,0,0,9
2019/12/18 13:35:31,743A65FFFE4A5574,743A65FFFE4A5574,0,0,1,0,0,0,9
2019/12/18 13:35:45,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,2,0,0,0,9
2019/12/18 13:35:48,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,0,0,0,0,9
2019/12/18 13:35:49,743A65FFFE4A54ED,743A65FFFE4A54ED,0,0,2,0,0,0,9
